id,brand,categories,manufacturer,name,reviews.date,reviews.dateAdded,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-10-07T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,65814048,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44,Love the way the Burts Bees Lip shimmer makes my lips feel and look. I love that it gives that hint of color. This review was collected as part of a promotion.,Love the color and shine,lorikeet8
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-09-23T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,65388657,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44,"This lip shimmer is smooth and full of moisture, without feeling sticky. And the color is great for every day wear. This review was collected as part of a promotion.",Pretty lip color,LucyC
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2015-08-24T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,86579618,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44,This adds just the right amount of shimmer to my lips and feels great when it's on! This review was collected as part of a promotion.,Love it!,karabeara17
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-07-01T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,43642803,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44,Please bring back cocoa! It was the only color I can wear and otherwise I love this product. I can no longer use it!,Please bring back cocoa,Ebeth
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-09T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,47099401,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=42,"PLEASE bring Cocoa back!!! I love the Lip Shimmer, but not one of the current colors works for me. Why discontinue such a favorite!!",Stop Discontinuing the BEST colors!!!!,Hopey
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5945927,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=42,"I like the lip shimmer because it's pretty and doesn't dry out my lips. Though when it gets at all warm (in the tube), it melts a bit easy. Still a really good product though.",Good Product,Lorie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-10-30T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,36222973,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=39,Please bring back the cocoa colored lip shimmer. I wear it while playing golf to protect my lips. Some of the other colors are too pink for me.,where did it go,sabramick
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5941355,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=39,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=38",The lip shimmers are great! They go on easily and travel well. Easy to take with you on the run. I almost always have one in my purse or diaper bag.,Great lip appeal,maegan
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-04-21T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,41632663,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=39,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=38",Reinstate cocoa lip shimmer - this is the only color I have worn for 4 years and miss it terribly. You could make a small fortune bringing it back!,Lip Shimmer,froggy
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-06-20T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,43328098,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=39,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=38",I'm giving 4 stars only because I want Cocoa back. Not one of the other colors is even close. Love this product but want my favorite color again!!!,PLEASE BRING COCOA BACK!,BeesFans
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-03-11T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,40371329,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=38,"I LOVE COCOA please bring it back!!!!! It is my favorite color. The only lip balm I wear. Cannot find it in any stores. Please,please bring it back!!!!",BRING BACK COCOA,Sully
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-04-03T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,56395603,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=38,I love the raisin color! It is the perfect tint of red for me and does not feather throughout the day. The minty tingle and smell are a big plus :),Love the Color!,JessieMarie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-30T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5958095,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=37,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=36","I use these and like them a lot. I tend to use the Burt's Bees regular lip-balm more often , but these are a great product for those that want a little color.",good tinted lip-stuff,shaktimama
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-04-30T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,41944862,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=37,"I am a fan of Lip Shimmer, but please bring back Nutmeg! It's one of the deeper shades without being purple. And it goes well with some of our skin tones.","Lip Shimmer is GREAT, but please bring back Nutmeg",OregonShimmerLover
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2010-09-22T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,13865225,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=37,"I love this product. The color, however, was a poor decision on my part. It is too pink for me, but it does stay on long and moisturize for a long time.",Great Product,skstock04
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5951797,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=37,"i love how the lip shimmer has so many different flavors to chose from. when i wear it, it looks good and it leaves my lips moisturize for a few hours.",i love all the diffrent flavors,beachbum
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-05-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,42690856,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=36,"Like many others I see, I love the cocoa shade and no other shade you have comes close. I am really bummed out to see you have discontinued it. Please bring it back!!!",why have you discontinued cocoa,iwantcocoaback
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-11-27T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,37100978,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=36,"Cocoa is my favorite color. I have searched several stores for this color to no avail. My original tube is gone. Have tried other colors, but do not like them as well.","Bring cocoa back, please",Memeb
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-03T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6035430,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=36,I like that this product is natural. It feels nice on my lips and I especially like the watermelon color. The drawback is that it comes off when I drink or eat.,Nice Product,GreenCow
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-09-24T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,46350103,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=36,So disappointed that Cocoa is discontinued. Haven't found a lip shimmer color I like to replace it. All are too red or pink. Hope you will consider bringing it back.,Bring back Cocoa,Lmhird
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-12-13T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,8003606,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=34,I love this stuff-- though it doesn't leave lips feeling as refreshing as the original. I wore the pomegranate one on my wedding day as a more natural color look. It was fantastic!,Great replacement for expensive lipsticks!,bwilson
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5934609,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=33,"This is a great everyday lip balm with just a hint of color. I have it in Champagne and Rhubarb. The Champagne was a little too pale and sparkly for my taste, but I love the Rhubarb.",A Hint Of Color,nwhale
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-09-26T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,65461327,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=33,"The Plum shade is my favorite. It has fantastic color that goes with almost everything I own, and it is incredibly moisturizing. I do wish that it was a little more resilient though. This review was collected as part of a promotion.",Great Color,Iceness
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-17T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,47792865,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=33,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=32","Raisin formula changed so the color is lighter and brighter which I don't care for. Prefer the darker, richer previous Raisin color. But I like the tingle/massage from the peppermint.",Color Change,Kurohime
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-06T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6066951,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=35,I really like this product. It feels great going on your lips and comes in a wide range of colors. My favorite is Raisin. My only complaint is that I have to reapply it a lot.,Good product,knycks
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-07-16T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,44037924,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=35,"I used my last Toffee color lip shimmer awhile back...can't find it anymore. Guess they did away with it also, like they did Cocoa I used Toffee and Champagne all the time.",Toffee color,kr65
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-06-11T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,43043245,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=35,Oh please bring back nutmeg! I have been looking forever. Is there any color you offer at this time that is close or possibly the same color with a different name : (,Nutmeg,7Autumn5
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-12-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,37503796,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=35,"I agree with so many reviewers here. This is my favorite every day lip color, but Cocoa was by far the best shade. Please, oh please bring it back ASAP as I'm out!!!",Bring Cocoa Back PLEASE!!!,An anonymous customer
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2011-11-11T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,25722359,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=35,"I'm not one who likes bright colors, so I bought the Caramel shade of this. It's terrific! It gives me just a bit of color, lots of shimmer - and it looks natural.",Great Color!,lol5454
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-01-03T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,51744642,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=31,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=32","I like burts bees products, but my color was discontinued! it was the only color I liked was the only one that didn't contain apricot kernel oil (which makes me itchy). please bring it back!",cocoa lip shimmer,wolfie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,47126299,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=31,"Why do you keep taking away all the great brown family, cacoa. coffee. your other colors are just to red,cacoa was the perfect shade for the ladies who love the brown family.bring it back please.",disappointing,hazel
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-04-18T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,41555707,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=28,I miss Nutmeg! It was the perfect shade to brighten up my face without using alot of blusher. Now it is gone and nothing has really replaced it adequately. I don't want to go back to lipstick. Please bring Nutmeg back.,Nutmeg,BethS
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,46972092,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=29,"I am so disappointed that the Cocoa Lip Shimmer has been discontinued. I haven't been able to find any small, keep-it-in-your-pocket lip color that I like. Please bring Cocoa back! You're losing me, Burt :(",I miss Cocoa!,Jodie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6387009,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=32,I love these lip shimmers. They have a mintu taste and moisturize lips well. Some of the colors rub and end up on front teeth. The merlot is the reddest of the reds and I just love theis color.,Merlot - lip shimmer,Andie10
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2015-08-19T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,86220183,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=32,"Love the way this product looks, feels, and tastes on my lips. Also, the color, fig, is really neutral with just the right amount of color and shine. Love it! This review was collected as part of a promotion.",Yummy!,Crabbie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2015-08-30T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,87026704,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=27,"My lips get very dry, so wearing lipstick is not the best for me. I tried this lip shimmer in plum. I love the way it looks! My lips dont get chapped from it. I'm very happy with this product. This review was collected as part of a promotion.",Looks great!,shecandoit
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-09-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,64708901,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=27,"I'm not comfortable wearing makeup, but lip shimmer is a great alternative to lipstick when you want a little bit of color and a bit of fun. It absorbs well, so no sticky feeling left, and a little bit goes a long way. This review was collected as part of a promotion.",Fun alternative to lipstick,ekmacula
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,46976948,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=27,"I LOVE PAPAYA, and have used it for 5+years. WHY DID IT GET DISCONTINUED. For us warm undertoned ladies, papaya and cocoa are the best for us. Your other colors are too pink or red. PLEASE BRING BACK PAPAYA AND COCOA.",BRING BACK PAPAYA COCOA lip shimmers,ApricotLady
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6054187,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=25","I love this stuff. The color selection is good, the moisturization is great, and, while it doesn't last nearly as long as lipstick, it lasts way longer than gloss. The taste and texture are also infinitely better than normal lipstick.",Love it,sodana
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-07-22T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,44193780,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=25","I have been using your Nutmeg Lip Shimmer for several years love it, but can't find it anymore. Has it been discontinued I like the product so much and that color is the only one that works for me. Hoping you'll bring it back!",Missing Nutmeg,Nutmeg
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-08-18T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,45080130,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,"No current color you have in Lip Shimmer compares to Nutmeg. My gal friends all love it and want it back....pronto....Why change a color that everyone loves I have been looking everywhere for it, now I know why I can't find it.",Where or where did my Nutmeg go,AmyEliz
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2011-02-25T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,18875993,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=25","I purchased the Peony shade. I'm very fair skinned, but it is flattering. I love the minty flavor and the pretty sheen. I feel like I reapply this more than other glosses, but enjoy the look enough to bear the burden of reapplication.",Lovely,angelinny4
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-03-24T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,29941705,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,"I join others to say please bring cocoa back. I am so surprised and disappointed that you don't offer it anymore. It's a great color...very classy, not bright and garish like some. Please return cocoa...it is the only color I like.",what happened to cocoa,cocoasbest
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5955598,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=26,"This gives just a touch of color. I could live without the strong peppermint tingling. It bothers my sensitive skin a bit. The color doesn't seem to last very long either, but it's very pretty and a nice option for on the go.",Nice shimmer,amyindurham
